Date,Open,High,Low,Close,Volume
30-04-2018,35021.19922,35357.14844,34847.60938,34915.37891,31100
07-05-2018,34983.58984,35596.14844,34977.73828,35535.78906,53500
14-05-2018,35555.82813,35993.53125,34821.62109,34848.30078,52400
21-05-2018,34873.16016,35017.92969,34302.89063,34924.87109,55900
28-05-2018,35074.32031,35438.21875,34735.10938,35227.26172,65300
04-06-2018,35503.23828,35628.48828,34784.67969,35443.67188,66500
11-06-2018,35472.58984,35877.41016,35419.67969,35622.14063,52900
18-06-2018,35698.42969,35741.26172,35249.05859,35689.60156,104300
25-06-2018,35783.75,35806.96875,34937.14844,35423.48047,85400
02-07-2018,35545.21875,35799.71094,35106.57031,35657.85938,68300
09-07-2018,35835.10156,36740.07031,35779.71875,36541.62891,50800
16-07-2018,36658.71094,36747.87109,36261.78125,36496.37109,62900
23-07-2018,36501.05078,37368.62109,36491.82813,37336.85156,63200
30-07-2018,37491.39063,37711.87109,37128.98828,37556.16016,73700
06-08-2018,37714.69922,38076.23047,37586.87891,37869.23047,68600
13-08-2018,37693.19141,38022.32031,37559.26172,37947.87891,45700
20-08-2018,38075.07031,38487.62891,38050.69141,38251.80078,42500
27-08-2018,38472.03125,38989.64844,38416.73047,38645.07031,60900
03-09-2018,38915.91016,38934.35156,37774.42188,38389.82031,67600
10-09-2018,38348.39063,38354.51953,37342,38090.64063,58200
17-09-2018,38027.80859,38027.80859,35993.64063,36841.60156,73800
24-09-2018,36924.71875,36945.5,35985.62891,36227.14063,106200
01-10-2018,36274.25,36616.64063,34202.21875,34376.98828,89800
08-10-2018,34412.35938,34858.35156,33723.53125,34733.57813,137100
15-10-2018,34971.82813,35605.42969,34140.32031,34315.62891,57200
22-10-2018,34689.39063,34748.69141,33291.57813,33349.30859,87400
29-10-2018,33549.87891,35190.19922,33341.80078,35011.64844,130800
05-11-2018,35118.62109,35302.25,34811.60156,35158.55078,58000
12-11-2018,35287.48828,35545.85156,34672.19922,35457.16016,92100
19-11-2018,35647.62109,35818.82813,34937.98047,34981.01953,59000
26-11-2018,35118.08984,36389.21875,34896.07031,36194.30078,129600
03-12-2018,36396.69141,36446.16016,35266.76172,35673.25,111000
10-12-2018,35204.66016,36095.55859,34426.28906,35962.92969,104000
17-12-2018,36129.12891,36554.98828,35694.73828,35742.07031,76235200
24-12-2018,35859.66016,36194.78125,35010.82031,36076.71875,36741900
31-12-2018,36239.19141,36285.46094,35382.07813,35695.10156,39223800
07-01-2019,35971.17969,36269.30859,35753.94922,36009.83984,48419100
14-01-2019,36113.26953,36469.98047,35691.75,36386.60938,105800
21-01-2019,36467.12109,36701.03125,35953.14844,36025.53906,96400
28-01-2019,36099.62109,36778.14063,35375.51172,36469.42969,86086000
04-02-2019,36456.21875,37172.17969,36225.48047,36546.48047,28088200
11-02-2019,36585.5,36588.41016,35510.96875,35808.94922,101800
18-02-2019,35831.17969,35983.07031,35287.16016,35871.48047,68300
25-02-2019,35983.80078,36371.10938,35714.16016,36063.80859,77600
04-03-2019,36141.07031,36830.25,35926.94141,36671.42969,68500
11-03-2019,36741.57031,38254.76953,36726.39063,38024.32031,86800
18-03-2019,38132.96094,38564.71094,37952.10156,38164.60938,64800
25-03-2019,38016.76172,38748.53906,37667.39844,38672.91016,81200
01-04-2019,38858.87891,39270.14063,38581.03906,38862.23047,85400
08-04-2019,38993.60156,39041.25,38460.25,38767.10938,73300
15-04-2019,38805.53906,39487.44922,38780.07813,39140.28125,49900
22-04-2019,39158.21875,39262.21875,38518.26172,39067.32813,73400
29-04-2019,39056.92188,39189.94922,38753.46094,38963.26172,71900
06-05-2019,38719.32813,38835.53906,37370.39063,37462.98828,77100
13-05-2019,37491.30078,38001.12891,36956.10156,37930.76953,89400
20-05-2019,38701.17969,40124.96094,38570.03906,39434.71875,109900
27-05-2019,39536.23047,40122.33984,39353.16016,39714.19922,78700
03-06-2019,39806.85938,40312.07031,39279.46875,39615.89844,80000
10-06-2019,39787.32813,40066.30859,39363.44922,39452.07031,84500
17-06-2019,39514.35938,39638.64063,38870.96094,39194.48828,84700
24-06-2019,39160.23047,39817.21875,38946.03906,39394.64063,62300
01-07-2019,39543.73047,40032.41016,39441.37891,39513.39063,79900
08-07-2019,39476.37891,39476.37891,38435.87109,38736.23047,83200
15-07-2019,39009.94922,39284.73047,38271.35156,38337.01172,109800
22-07-2019,38333.51953,38333.51953,37690.46875,37882.78906,101000
29-07-2019,38043.21875,38043.21875,36607.41016,37118.21875,120200
05-08-2019,36842.17188,37807.55078,36416.78906,37581.91016,128100
12-08-2019,37755.16016,37755.16016,36888.48828,37350.32813,77200
19-08-2019,37485.92188,37718.87891,36102.35156,36701.16016,138600
26-08-2019,37363.94922,37731.51172,36492.64844,37332.78906,165800
02-09-2019,37181.76172,37188.37891,36409.53906,36981.76953,99600
09-09-2019,36969.48047,37435.14844,36784.46875,37384.98828,123800
16-09-2019,37204.55859,38378.01953,35987.80078,38014.62109,158500
23-09-2019,38844,39441.12109,38510.96875,38822.57031,134600
30-09-2019,38873.12109,38923.78125,37633.35938,37673.30859,236500
07-10-2019,37853.80078,38345.41016,37415.82813,38127.07813,143500
14-10-2019,38208.23828,39361.05859,38066.12891,39298.37891,171700
21-10-2019,39233.39844,39426.46875,38718.26953,39058.05859,180700
28-10-2019,39293.48828,40392.21875,39254.12109,40165.03125,232600
04-11-2019,40293.85156,40749.32813,40037.53125,40323.60938,218500
11-11-2019,40316.5,40650.05859,40026.98828,40356.69141,120800
18-11-2019,40431.07813,40816.37891,40221.96875,40359.41016,143600
25-11-2019,40439.66016,41163.78906,40393.89844,40793.80859,171400
02-12-2019,41072.94141,41093.98828,40337.53125,40445.14844,184100
09-12-2019,40527.23828,41055.80078,40135.37109,41009.71094,188700
16-12-2019,41168.85156,41809.96094,40917.92969,41681.53906,131800
23-12-2019,41548.26172,41702.98047,41132.89063,41575.14063,22300
30-12-2019,41686.26953,41714.73047,41184.73047,41253.73828,11300
